 # Volume of phase space box=   6.0662048828302076E-002
 # distance , weigth factor of nucleon at this distance
   0.0000000000000000        13.613544279629272     
  0.13533333333333336        13.557488771084998     
  0.27066666666666672        13.390274359149824     
  0.40600000000000008        13.099811476204968     
  0.54133333333333344        12.641790265372324     
  0.67666666666666675        12.071010211280282     
  0.81200000000000017        11.418204524108202     
  0.94733333333333358        10.700933471268893     
   1.0826666666666669        9.9331750784394597     
   1.2180000000000002        9.1282154389686330     
   1.3533333333333335        8.2997486375469549     
   1.4886666666666670        7.4617732273751365     
   1.6240000000000003        6.6284997639659773     
   1.7593333333333336        5.8137759704324949     
   1.8946666666666672        5.0305206093042276     
   2.0300000000000002        4.2902659102051102     
   2.1653333333333338        3.6026838954177256     
   2.3006666666666673        2.9751703353702683     
   2.4360000000000004        2.4127297662786407     
   2.5713333333333339        1.9179100229348749     
   2.7066666666666670        1.4909133816477638     
   2.8420000000000005        1.1298857364541490     
   2.9773333333333341       0.83118217030922603     
   3.1126666666666671       0.58993052710905547     
   3.2480000000000007       0.40027212418933267     
   3.3833333333333342       0.25590527666576446     
   3.5186666666666673       0.15040430958269374     
   3.6540000000000008        7.7558575073232730E-002
   3.7893333333333343        3.1562725171764602E-002
   3.9246666666666674        7.2169053015342472E-003
   4.0600000000000005        0.0000000000000000     
