   0.0000     0.019138    -0.092693
   0.2000     0.019131    -0.092702
   0.4000     0.019147    -0.092662
   0.6000     0.019186    -0.092621
   0.8000     0.019199    -0.092622
   1.0000     0.019180    -0.092672
   1.2000     0.019184    -0.092701
   1.4000     0.019210    -0.092706
   1.6000     0.019226    -0.092729
   1.8000     0.019223    -0.092800
   2.0000     0.019231    -0.092863
   2.2000     0.019263    -0.092888
   2.4000     0.019318    -0.092894
   2.6000     0.019345    -0.092925
   2.8000     0.019342    -0.093022
   3.0000     0.019360    -0.093100
   3.2000     0.019402    -0.093138
   3.4000     0.019465    -0.093175
   3.6000     0.019501    -0.093231
   3.8000     0.019507    -0.093360
   4.0000     0.019533    -0.093468
   4.2000     0.019592    -0.093513
   4.4000     0.019632    -0.093619
   4.6000     0.019643    -0.093770
   4.8000     0.019674    -0.093902
   5.0000     0.019727    -0.094007
   5.2000     0.019803    -0.094081
   5.4000     0.019852    -0.094215
   5.6000     0.019869    -0.094390
   5.8000     0.019907    -0.094554
   6.0000     0.019967    -0.094699
   6.2000     0.020048    -0.094807
   6.4000     0.020113    -0.094962
   6.6000     0.020159    -0.095131
   6.8000     0.020222    -0.095272
   7.0000     0.020306    -0.095399
   7.2000     0.020359    -0.095595
   7.4000     0.020381    -0.095825
   7.6000     0.020421    -0.096046
   7.8000     0.020482    -0.096212
   8.0000     0.020564    -0.096357
   8.2000     0.020618    -0.096583
   8.4000     0.020642    -0.096822
   8.6000     0.020691    -0.097047
   8.8000     0.020774    -0.097225
   9.0000     0.020828    -0.097510
   9.2000     0.020853    -0.097776
   9.4000     0.020895    -0.098027
   9.6000     0.020950    -0.098251
   9.8000     0.021010    -0.098463
  10.0000     0.021019    -0.098882
  10.2000     0.020967    -0.099272
  10.4000     0.020930    -0.099642
  10.6000     0.020885    -0.100006
  10.8000     0.020791    -0.100513
  11.0000     0.020679    -0.100920
  11.2000     0.020581    -0.101293
  11.4000     0.020456    -0.101693
  11.6000     0.020361    -0.101996
  11.8000     0.020285    -0.102330
  12.0000     0.020237    -0.102571
  12.2000     0.020216    -0.102753
  12.4000     0.020264    -0.102849
  12.6000     0.020315    -0.102931
  12.8000     0.020423    -0.102914
  13.0000     0.020568    -0.102844
  13.2000     0.020739    -0.102750
  13.4000     0.020913    -0.102645
  13.6000     0.021134    -0.102467
  13.8000     0.021397    -0.102254
  14.0000     0.021664    -0.101997
  14.2000     0.021966    -0.101733
  14.4000     0.022292    -0.101412
  14.6000     0.022605    -0.101130
  14.8000     0.022951    -0.100781
  15.0000     0.023316    -0.100412
  15.2000     0.023671    -0.100047
  15.4000     0.024024    -0.099676
  15.6000     0.024414    -0.099267
  15.8000     0.024782    -0.098902
  16.0000     0.025128    -0.098529
  16.2000     0.025510    -0.098112
  16.4000     0.025892    -0.097704
  16.6000     0.026217    -0.097349
  16.8000     0.026585    -0.096935
  17.0000     0.026950    -0.096511
  17.2000     0.027299    -0.096087
  17.4000     0.027652    -0.095650
  17.6000     0.027993    -0.095233
  17.8000     0.028329    -0.094815
  18.0000     0.028605    -0.094446
  18.2000     0.028887    -0.094054
  18.4000     0.029186    -0.093625
  18.6000     0.029464    -0.093193
  18.8000     0.029724    -0.092765
  19.0000     0.029980    -0.092325
  19.2000     0.030221    -0.091888
  19.4000     0.030466    -0.091402
  19.6000     0.030686    -0.090924
  19.8000     0.030892    -0.090443
  20.0000     0.031071    -0.089961
  20.2000     0.031273    -0.089461
  20.4000     0.031444    -0.088957
  20.6000     0.031614    -0.088452
  20.8000     0.031790    -0.087913
  21.0000     0.031933    -0.087399
  21.2000     0.032067    -0.086854
  21.4000     0.032184    -0.086322
  21.6000     0.032296    -0.085792
  21.8000     0.032391    -0.085243
  22.0000     0.032480    -0.084686
  22.2000     0.032551    -0.084152
  22.4000     0.032632    -0.083590
  22.6000     0.032704    -0.083017
  22.8000     0.032766    -0.082441
  23.0000     0.032825    -0.081868
  23.2000     0.032880    -0.081287
  23.4000     0.032912    -0.080737
  23.6000     0.032941    -0.080181
  23.8000     0.032949    -0.079649
  24.0000     0.032967    -0.079074
  24.2000     0.032987    -0.078506
  24.4000     0.032994    -0.077955
  24.6000     0.033008    -0.077396
  24.8000     0.033002    -0.076856
  25.0000     0.032995    -0.076301
  25.2000     0.032981    -0.075761
  25.4000     0.032962    -0.075231
  25.6000     0.032933    -0.074711
  25.8000     0.032910    -0.074179
  26.0000     0.032878    -0.073664
  26.2000     0.032853    -0.073108
  26.4000     0.032825    -0.072565
  26.6000     0.032793    -0.072029
  26.8000     0.032752    -0.071523
  27.0000     0.032707    -0.071012
  27.2000     0.032667    -0.070496
  27.4000     0.032615    -0.069983
  27.6000     0.032569    -0.069486
  27.8000     0.032517    -0.069001
  28.0000     0.032456    -0.068521
  28.2000     0.032399    -0.068033
  28.4000     0.032341    -0.067551
  28.6000     0.032282    -0.067067
  28.8000     0.032225    -0.066589
  29.0000     0.032167    -0.066106
  29.2000     0.032113    -0.065625
  29.4000     0.032055    -0.065138
  29.6000     0.031988    -0.064664
  29.8000     0.031924    -0.064196
  30.0000     0.031859    -0.063740
  30.0000     0.031949    -0.063660
   0.0000     0.019155    -0.092988
   0.2000     0.019148    -0.092987
   0.4000     0.019165    -0.092953
   0.6000     0.019205    -0.092904
   0.8000     0.019218    -0.092921
   1.0000     0.019200    -0.092973
   1.2000     0.019203    -0.093012
   1.4000     0.019230    -0.093030
   1.6000     0.019248    -0.093047
   1.8000     0.019245    -0.093115
   2.0000     0.019254    -0.093185
   2.2000     0.019286    -0.093224
   2.4000     0.019341    -0.093224
   2.6000     0.019369    -0.093272
   2.8000     0.019367    -0.093365
   3.0000     0.019385    -0.093456
   3.2000     0.019427    -0.093502
   3.4000     0.019490    -0.093521
   3.6000     0.019527    -0.093607
   3.8000     0.019532    -0.093737
   4.0000     0.019559    -0.093844
   4.2000     0.019618    -0.093902
   4.4000     0.019659    -0.094002
   4.6000     0.019670    -0.094141
   4.8000     0.019700    -0.094275
   5.0000     0.019754    -0.094358
   5.2000     0.019830    -0.094438
   5.4000     0.019878    -0.094593
   5.6000     0.019896    -0.094774
   5.8000     0.019934    -0.094929
   6.0000     0.019995    -0.095055
   6.2000     0.020074    -0.095169
   6.4000     0.020140    -0.095324
   6.6000     0.020185    -0.095492
