      0.000000     40.000000     17.000000      1.000000     41.000000      0.980730      0.979116     -0.000004      0.000001      0.000845      0.000000      0.844229
      0.200000     40.000000     17.000000      1.000000     41.000000      0.980742      0.979116     -0.000005      0.000001      0.000838      0.000000      0.844242
      0.400000     40.000000     17.000000      1.000000     41.000000      0.980780      0.979145     -0.000000      0.000007      0.000867      0.000000      0.844283
      0.600000     40.000000     17.000000      1.000000     41.000000      0.980789      0.979152      0.000004      0.000013      0.000875      0.000000      0.844267
      0.800000     40.000000     17.000000      1.000000     41.000000      0.980765      0.979127      0.000009      0.000017      0.000836      0.000000      0.844237
      1.000000     40.000000     17.000000      1.000000     41.000000      0.980765      0.979123      0.000013      0.000023      0.000829      0.000000      0.844209
      1.200000     40.000000     17.000000      1.000000     41.000000      0.980793      0.979148      0.000018      0.000029      0.000859      0.000000      0.844212
      1.400000     40.000000     17.000000      1.000000     41.000000      0.980797      0.979153      0.000023      0.000034      0.000866      0.000000      0.844168
      1.600000     40.000000     17.000000      1.000000     41.000000      0.980767      0.979125      0.000028      0.000040      0.000826      0.000000      0.844098
      1.800000     40.000000     17.000000      1.000000     41.000000      0.980760      0.979117      0.000033      0.000045      0.000818      0.000000      0.844025
      2.000000     40.000000     17.000000      1.000000     41.000000      0.980773      0.979131      0.000037      0.000051      0.000839      0.000000      0.843967
      2.200000     40.000000     17.000000      1.000000     41.000000      0.980777      0.979135      0.000042      0.000057      0.000839      0.000000      0.843917
      2.400000     39.999900     17.000000      0.999900     40.999800      0.980759      0.979120      0.000047      0.000061      0.000818      0.000000      0.843825
      2.600000     39.999900     17.000000      0.999900     40.999800      0.980757      0.979117      0.000053      0.000066      0.000810      0.000000      0.843752
      2.800000     39.999900     17.000000      0.999900     40.999800      0.980772      0.979133      0.000058      0.000072      0.000832      0.000000      0.843681
      3.000000     39.999900     17.000000      0.999900     40.999800      0.980776      0.979138      0.000063      0.000077      0.000833      0.000000      0.843601
      3.200000     39.999900     17.000000      0.999900     40.999800      0.980758      0.979124      0.000069      0.000083      0.000812      0.000000      0.843489
      3.400000     39.999900     17.000000      0.999900     40.999800      0.980752      0.979116      0.000073      0.000088      0.000803      0.000000      0.843365
      3.600000     39.999900     17.000000      0.999900     40.999800      0.980768      0.979135      0.000078      0.000093      0.000823      0.000000      0.843277
      3.800000     39.999900     17.000000      0.999900     40.999800      0.980769      0.979138      0.000083      0.000098      0.000823      0.000000      0.843167
      4.000000     39.999700     17.000000      0.999700     40.999400      0.980748      0.979120      0.000088      0.000103      0.000801      0.000000      0.843009
      4.200000     39.999700     17.000000      0.999700     40.999400      0.980739      0.979115      0.000092      0.000107      0.000789      0.000000      0.842873
      4.400000     39.999600     17.000000      0.999600     40.999200      0.980752      0.979126      0.000097      0.000111      0.000806      0.000000      0.842725
      4.600000     39.999600     17.000000      0.999600     40.999200      0.980784      0.979159      0.000103      0.000116      0.000858      0.000000      0.842581
      4.800000     39.999500     17.000000      0.999500     40.999000      0.980803      0.979183      0.000108      0.000120      0.000903      0.000000      0.842400
      5.000000     39.999100     17.000000      0.999100     40.998200      0.980798      0.979181      0.000114      0.000124      0.000904      0.000000      0.842208
      5.200000     39.998800     17.000000      0.998800     40.997600      0.980813      0.979195      0.000119      0.000127      0.000921      0.000000      0.842039
      5.400000     39.998400     17.000000      0.998400     40.996800      0.980842      0.979226      0.000125      0.000131      0.000972      0.000000      0.841844
