      0.000000     40.000000     17.000000      1.000000     41.000000      0.976881      0.975267     -0.000005      0.000001      0.000542      0.000000      0.844163
      0.200000     40.000000     17.000000      1.000000     41.000000      0.976868      0.975251     -0.000005      0.000002      0.000494      0.000000      0.844177
      0.400000     40.000000     17.000000      1.000000     41.000000      0.976877      0.975248     -0.000001      0.000007      0.000477      0.000000      0.844182
      0.600000     40.000000     17.000000      1.000000     41.000000      0.976898      0.975263      0.000004      0.000012      0.000503      0.000000      0.844182
      0.800000     40.000000     17.000000      1.000000     41.000000      0.976936      0.975297      0.000009      0.000018      0.000571      0.000000      0.844181
      1.000000     40.000000     17.000000      1.000000     41.000000      0.976944      0.975303      0.000013      0.000024      0.000580      0.000000      0.844161
      1.200000     40.000000     17.000000      1.000000     41.000000      0.976919      0.975277      0.000019      0.000029      0.000523      0.000000      0.844119
      1.400000     40.000000     17.000000      1.000000     41.000000      0.976912      0.975270      0.000023      0.000034      0.000505      0.000000      0.844077
      1.600000     40.000000     17.000000      1.000000     41.000000      0.976913      0.975269      0.000028      0.000040      0.000509      0.000000      0.844018
      1.800000     40.000000     17.000000      1.000000     41.000000      0.976926      0.975281      0.000032      0.000046      0.000533      0.000000      0.843973
      2.000000     40.000000     17.000000      1.000000     41.000000      0.976958      0.975312      0.000037      0.000051      0.000600      0.000000      0.843925
      2.200000     40.000000     17.000000      1.000000     41.000000      0.976961      0.975316      0.000042      0.000057      0.000608      0.000000      0.843859
      2.400000     40.000000     17.000000      1.000000     41.000000      0.976931      0.975288      0.000047      0.000062      0.000551      0.000000      0.843764
      2.600000     40.000000     17.000000      1.000000     41.000000      0.976922      0.975280      0.000052      0.000067      0.000534      0.000000      0.843687
      2.800000     40.000000     17.000000      1.000000     41.000000      0.976939      0.975294      0.000057      0.000072      0.000556      0.000000      0.843617
      3.000000     40.000000     17.000000      1.000000     41.000000      0.976959      0.975316      0.000063      0.000078      0.000610      0.000000      0.843520
      3.200000     40.000000     17.000000      1.000000     41.000000      0.976993      0.975351      0.000068      0.000083      0.000679      0.000000      0.843440
      3.400000     40.000000     17.000000      1.000000     41.000000      0.976994      0.975353      0.000073      0.000088      0.000688      0.000000      0.843326
      3.600000     39.999900     17.000000      0.999900     40.999800      0.976967      0.975329      0.000077      0.000093      0.000631      0.000000      0.843210
      3.800000     39.999900     17.000000      0.999900     40.999800      0.976955      0.975319      0.000082      0.000098      0.000613      0.000000      0.843077
      4.000000     39.999900     17.000000      0.999900     40.999800      0.976968      0.975329      0.000087      0.000103      0.000635      0.000000      0.842951
      4.200000     39.999900     17.000000      0.999900     40.999800      0.977001      0.975363      0.000092      0.000107      0.000702      0.000000      0.842837
      4.400000     39.999900     17.000000      0.999900     40.999800      0.977040      0.975404      0.000097      0.000111      0.000800      0.000000      0.842685
      4.600000     39.999900     17.000000      0.999900     40.999800      0.977042      0.975408      0.000103      0.000116      0.000813      0.000000      0.842529
      4.800000     39.999900     17.000000      0.999900     40.999800      0.977010      0.975379      0.000109      0.000120      0.000757      0.000000      0.842349
      5.000000     39.999900     17.000000      0.999900     40.999800      0.977001      0.975368      0.000114      0.000125      0.000742      0.000000      0.842164
      5.200000     39.999900     17.000000      0.999900     40.999800      0.977013      0.975381      0.000120      0.000129      0.000768      0.000000      0.842001
      5.400000     39.999800     17.000000      0.999800     40.999600      0.977043      0.975413      0.000126      0.000133      0.000835      0.000000      0.841831
      5.600000     39.999600     17.000000      0.999600     40.999200      0.977044      0.975416      0.000133      0.000137      0.000844      0.000000      0.841639
      5.800000     39.999600     17.000000      0.999600     40.999200      0.977009      0.975384      0.000138      0.000142      0.000787      0.000000      0.841411
      6.000000     39.999600     17.000000      0.999600     40.999200      0.976981      0.975358      0.000144      0.000146      0.000738      0.000000      0.841186
      6.200000     39.999500     17.000000      0.999500     40.999000      0.976972      0.975347      0.000149      0.000151      0.000720      0.000000      0.840966
      6.400000     39.999500     17.000000      0.999500     40.999000      0.976983      0.975360      0.000154      0.000156      0.000745      0.000000      0.840763
      6.600000     39.999500     17.000000      0.999500     40.999000      0.977013      0.975391      0.000158      0.000161      0.000811      0.000000      0.840556
      6.800000     39.999500     17.000000      0.999500     40.999000      0.977014      0.975394      0.000164      0.000165      0.000819      0.000000      0.840331
      7.000000     39.999200     17.000000      0.999200     40.998400      0.976981      0.975365      0.000170      0.000169      0.000763      0.000000      0.840076
      7.200000     39.999000     17.000000      0.999000     40.998000      0.976964      0.975350      0.000175      0.000173      0.000744      0.000000      0.839806
      7.400000     39.998800     17.000000      0.998800     40.997600      0.976976      0.975359      0.000181      0.000177      0.000765      0.000000      0.839564
      7.600000     39.998300     17.000000      0.998300     40.996600      0.977002      0.975387      0.000187      0.000180      0.000829      0.000000      0.839304
      7.800000     39.997800     17.000000      0.997800     40.995600      0.977044      0.975432      0.000193      0.000185      0.000926      0.000000      0.839049
      8.000000     39.997500     17.000000      0.997500     40.995000      0.977044      0.975434      0.000199      0.000189      0.000935      0.000000      0.838777
      8.200000     39.997300     17.000000      0.997300     40.994600      0.977010      0.975404      0.000205      0.000193      0.000877      0.000000      0.838499
      8.400000     39.996900     17.000000      0.996900     40.993800      0.977002      0.975394      0.000210      0.000198      0.000860      0.000000      0.838226
      8.600000     39.996700     17.000000      0.996700     40.993400      0.977010      0.975404      0.000217      0.000203      0.000881      0.000000      0.837960
      8.800000     39.995900     17.000000      0.995900     40.991800      0.977038      0.975433      0.000222      0.000208      0.000943      0.000000      0.837696
      9.000000     39.994900     17.000000      0.994900     40.989800      0.977034      0.975432      0.000229      0.000213      0.000948      0.000000      0.837383
      9.200000     39.994000     17.000000      0.994000     40.988000      0.976999      0.975401      0.000235      0.000219      0.000888      0.000000      0.837078
      9.400000     39.992500     17.000000      0.992500     40.985000      0.976981      0.975385      0.000241      0.000223      0.000862      0.000000      0.836757
      9.600000     39.991900     17.000000      0.991900     40.983800      0.976982      0.975385      0.000246      0.000227      0.000855      0.000000      0.836470
      9.800000     39.990800     17.000000      0.990800     40.981600      0.976989      0.975393      0.000252      0.000232      0.000866      0.000000      0.836188
     10.000000     39.989400     17.000000      0.989400     40.978800      0.977012      0.975419      0.000256      0.000236      0.000915      0.000000      0.835897
     10.200000     39.988300     17.000000      0.988300     40.976600      0.977010      0.975419      0.000262      0.000241      0.000907      0.000000      0.835587
     10.400000     39.987100     17.000000      0.987100     40.974200      0.976967      0.975380      0.000268      0.000246      0.000831      0.000000      0.835286
     10.600000     39.985900     17.000000      0.985900     40.971800      0.976943      0.975360      0.000273      0.000250      0.000782      0.000000      0.834981
     10.800000     39.984400     17.000000      0.984400     40.968800      0.976940      0.975355      0.000278      0.000253      0.000762      0.000000      0.834679
     11.000000     39.982900     17.000000      0.982900     40.965800      0.976948      0.975365      0.000303      0.000276      0.000761      0.000000      0.834417
     11.200000     39.981200     17.000000      0.981200     40.962400      0.976929      0.975349      0.000349      0.000321      0.000715      0.000000      0.834071
     11.400000     39.979600     17.000000      0.979600     40.959200      0.976895      0.975318      0.000394      0.000363      0.000580      0.000000      0.833790
     11.600000     39.977700     17.000000      0.977700     40.955400      0.976834      0.975260      0.000439      0.000407      0.000454      0.000000      0.833486
     11.800000     39.975000     17.000000      0.975000     40.950000      0.976797      0.975224      0.000486      0.000451      0.000366      0.000000      0.833163
     12.000000     39.967800     17.000000      0.967800     40.935600      0.976767      0.975196      0.000533      0.000494      0.000300      0.000000      0.832776
