      0.000000     40.000000     17.000000      1.000000     41.000000      0.976235      0.974619     -0.000005      0.000001      0.000465      0.000000      0.844163
      0.200000     40.000000     17.000000      1.000000     41.000000      0.976222      0.974596     -0.000005      0.000002      0.000397      0.000000      0.844166
      0.400000     40.000000     17.000000      1.000000     41.000000      0.976224      0.974593     -0.000001      0.000007      0.000377      0.000000      0.844169
      0.600000     40.000000     17.000000      1.000000     41.000000      0.976246      0.974605      0.000003      0.000012      0.000402      0.000000      0.844170
      0.800000     40.000000     17.000000      1.000000     41.000000      0.976267      0.974628      0.000008      0.000017      0.000457      0.000000      0.844154
      1.000000     40.000000     17.000000      1.000000     41.000000      0.976303      0.974660      0.000013      0.000023      0.000530      0.000000      0.844149
      1.200000     40.000000     17.000000      1.000000     41.000000      0.976309      0.974665      0.000018      0.000029      0.000538      0.000000      0.844121
      1.400000     40.000000     17.000000      1.000000     41.000000      0.976285      0.974641      0.000023      0.000035      0.000477      0.000000      0.844073
      1.600000     40.000000     17.000000      1.000000     41.000000      0.976262      0.974620      0.000027      0.000040      0.000428      0.000000      0.844014
      1.800000     40.000000     17.000000      1.000000     41.000000      0.976256      0.974610      0.000032      0.000045      0.000408      0.000000      0.843950
      2.000000     40.000000     17.000000      1.000000     41.000000      0.976268      0.974622      0.000036      0.000051      0.000435      0.000000      0.843896
      2.200000     40.000000     17.000000      1.000000     41.000000      0.976299      0.974652      0.000042      0.000057      0.000505      0.000000      0.843848
      2.400000     40.000000     17.000000      1.000000     41.000000      0.976336      0.974691      0.000047      0.000062      0.000607      0.000000      0.843771
      2.600000     40.000000     17.000000      1.000000     41.000000      0.976341      0.974697      0.000052      0.000068      0.000619      0.000000      0.843704
      2.800000     40.000000     17.000000      1.000000     41.000000      0.976314      0.974671      0.000058      0.000073      0.000558      0.000000      0.843604
      3.000000     40.000000     17.000000      1.000000     41.000000      0.976303      0.974662      0.000062      0.000078      0.000540      0.000000      0.843497
      3.200000     40.000000     17.000000      1.000000     41.000000      0.976319      0.974674      0.000068      0.000083      0.000564      0.000000      0.843412
      3.400000     40.000000     17.000000      1.000000     41.000000      0.976336      0.974693      0.000072      0.000088      0.000617      0.000000      0.843297
      3.600000     40.000000     17.000000      1.000000     41.000000      0.976370      0.974728      0.000077      0.000094      0.000689      0.000000      0.843217
      3.800000     40.000000     17.000000      1.000000     41.000000      0.976371      0.974730      0.000082      0.000099      0.000697      0.000000      0.843093
      4.000000     39.999900     17.000000      0.999900     40.999800      0.976340      0.974702      0.000087      0.000104      0.000636      0.000000      0.842940
      4.200000     39.999900     17.000000      0.999900     40.999800      0.976320      0.974684      0.000092      0.000107      0.000585      0.000000      0.842807
      4.400000     39.999900     17.000000      0.999900     40.999800      0.976310      0.974672      0.000097      0.000112      0.000565      0.000000      0.842642
      4.600000     39.999900     17.000000      0.999900     40.999800      0.976320      0.974682      0.000103      0.000116      0.000592      0.000000      0.842497
      4.800000     39.999900     17.000000      0.999900     40.999800      0.976349      0.974712      0.000109      0.000121      0.000662      0.000000      0.842355
      5.000000     39.999900     17.000000      0.999900     40.999800      0.976384      0.974749      0.000114      0.000125      0.000764      0.000000      0.842180
      5.200000     39.999900     17.000000      0.999900     40.999800      0.976387      0.974754      0.000120      0.000129      0.000776      0.000000      0.842007
      5.400000     39.999900     17.000000      0.999900     40.999800      0.976356      0.974725      0.000126      0.000133      0.000717      0.000000      0.841806
      5.600000     39.999900     17.000000      0.999900     40.999800      0.976343      0.974714      0.000132      0.000137      0.000698      0.000000      0.841603
