 #####
 #####          2:pi+       3:pi0       4:pi-       5:K+        6:K0        7:K~0       8:K-        9:p        10:n        11:n~       12:p~       13:Lambda0  14:Sigma+   15:Sigma0   16:Sigma-   17:Xi0      18:Xi-      19:Omega-   20:other M  21:other B  22:other B~ 23:Sum      
  -99.90000  9.6000E-01  1.2376E+00  1.4266E+00  3.8500E-02  5.1000E-02  1.5200E-02  2.0100E-02  1.7453E+01  2.1494E+01  0.0000E+00  5.0000E-04  2.8300E-02  6.1000E-03  9.9000E-03  9.9000E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.2750E+01
  -99.90000  9.3420E-01  1.2682E+00  1.4240E+00  4.0900E-02  4.9000E-02  1.6500E-02  1.9300E-02  1.7471E+01  2.1475E+01  0.0000E+00  0.0000E+00  2.6700E-02  7.6000E-03  9.9000E-03  9.9000E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.2752E+01
  -99.90000  9.5590E-01  1.2444E+00  1.4314E+00  3.8100E-02  4.7700E-02  1.6100E-02  2.0700E-02  1.7462E+01  2.1490E+01  3.0000E-04  4.0000E-04  2.4900E-02  6.0000E-03  8.9000E-03  9.2000E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.2756E+01
  -99.90000  9.4220E-01  1.2522E+00  1.4199E+00  4.5000E-02  5.8300E-02  1.5700E-02  2.6700E-02  1.7462E+01  2.1477E+01  1.0000E-04  0.0000E+00  3.0300E-02  8.2000E-03  1.1700E-02  1.0700E-02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.2760E+01
  -99.90000  9.5560E-01  1.2782E+00  1.4344E+00  4.0400E-02  4.8100E-02  1.7200E-02  2.0300E-02  1.7462E+01  2.1488E+01  1.0000E-04  1.0000E-04  2.6000E-02  5.8000E-03  1.0600E-02  8.6000E-03  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  4.2795E+01
