 # time: energy:  px:  py:  pz:  baryon number:  charge: strangeness:
  2.000000E-01  2.552448E-01  3.214733E+00  3.750150E+01  2.543371E-01  3.360740E+00  3.969350E+01  2.540864E-01  3.344799E+00  3.940250E+01
  4.000000E-01  2.536090E-01  3.214264E+00  3.749700E+01  2.523142E-01  3.360434E+00  3.969310E+01  2.517864E-01  3.343736E+00  3.938850E+01
  6.000000E-01  2.520623E-01  3.213996E+00  3.749660E+01  2.503258E-01  3.360086E+00  3.969310E+01  2.495695E-01  3.342924E+00  3.937980E+01
  8.000000E-01  2.495103E-01  3.213655E+00  3.749720E+01  2.484470E-01  3.359518E+00  3.969140E+01  2.477390E-01  3.342202E+00  3.937550E+01
  1.000000E+00  2.474472E-01  3.213353E+00  3.749980E+01  2.464149E-01  3.358832E+00  3.968930E+01  2.453907E-01  3.341284E+00  3.936810E+01
  1.200000E+00  2.446654E-01  3.213039E+00  3.750370E+01  2.444206E-01  3.358198E+00  3.968840E+01  2.430200E-01  3.340232E+00  3.935930E+01
  1.400000E+00  2.425375E-01  3.212804E+00  3.750930E+01  2.424795E-01  3.357488E+00  3.968740E+01  2.406967E-01  3.339077E+00  3.934980E+01
  1.600000E+00  2.408749E-01  3.212275E+00  3.751010E+01  2.405887E-01  3.356641E+00  3.968580E+01  2.387846E-01  3.338100E+00  3.934510E+01
  1.800000E+00  2.390857E-01  3.212072E+00  3.751780E+01  2.385422E-01  3.355746E+00  3.968450E+01  2.364441E-01  3.336979E+00  3.933800E+01
  2.000000E+00  2.372229E-01  3.211767E+00  3.752390E+01  2.366746E-01  3.354853E+00  3.968380E+01  2.343620E-01  3.335554E+00  3.932620E+01
  2.200000E+00  2.349047E-01  3.210896E+00  3.752150E+01  2.348095E-01  3.353846E+00  3.968270E+01  2.322045E-01  3.334162E+00  3.931720E+01
  2.400000E+00  2.329541E-01  3.210707E+00  3.753270E+01  2.328184E-01  3.352700E+00  3.968090E+01  2.299114E-01  3.332584E+00  3.930670E+01
