# time rhocen_baryons rhocen_antibaryons ptot baryon_number charge strangeness temperature(central) mu_B(central) Qzz(central)
  2.000000E-01  1.591401E-01 -5.378663E-07  3.463223E+01 -4.473125E-05  1.095827E-04  5.565765E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.628010E+00 -3.943179E-05
  4.000000E-01  1.591113E-01 -3.689933E-07  3.463364E+01  9.343850E-05  3.247560E-04  5.666634E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.627944E+00  2.168696E-04
  6.000000E-01  1.591311E-01 -4.343419E-07  3.463536E+01  2.441356E-04  5.437573E-04  5.936109E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.627990E+00 -3.173767E-05
  8.000000E-01  1.589173E-01 -8.099452E-08  3.463517E+01  4.076436E-04  7.613930E-04  5.974889E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.627502E+00  1.059618E-04
  1.000000E+00  1.589906E-01 -6.306367E-07  3.463335E+01  5.739664E-04  9.714233E-04  5.756807E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.627669E+00  1.571062E-04
  1.200000E+00  1.584298E-01 -5.019092E-07  3.463191E+01  7.241567E-04  1.164715E-03  5.685709E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.626390E+00  5.975644E-05
  1.400000E+00  1.589429E-01 -9.014897E-08  3.463171E+01  8.802328E-04  1.369709E-03  5.786119E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.627561E+00  8.495008E-04
  1.600000E+00  1.584775E-01 -2.084312E-07  3.463207E+01  1.047953E-03  1.602826E-03  6.054188E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.626499E+00  1.294252E-03
  1.800000E+00  1.585302E-01 -4.519925E-07  3.463084E+01  1.207585E-03  1.828477E-03  6.091799E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.626619E+00  7.684849E-04
  2.000000E+00  1.585686E-01 -3.767114E-07  3.462714E+01  1.362263E-03  2.029715E-03  5.870680E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.626707E+00  1.161149E-03
  2.200000E+00  1.584397E-01 -3.164325E-07  3.462446E+01  1.514479E-03  2.215869E-03  5.798183E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.626412E+00  8.714195E-04
  2.400000E+00  1.580676E-01 -4.679675E-07  3.462332E+01  1.689205E-03  2.405033E-03  5.899557E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.625562E+00  9.878360E-04
  2.600000E+00  1.584081E-01 -3.093823E-07  3.462363E+01  1.890776E-03  2.610475E-03  6.168692E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.626340E+00  7.877670E-04
  2.800000E+00  1.580969E-01 -5.800752E-08  3.462167E+01  2.076697E-03  2.815329E-03  6.209629E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.625629E+00  7.113530E-04
  3.000000E+00  1.579192E-01 -3.130846E-07  3.461733E+01  2.259800E-03  3.009015E-03  5.994334E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.625223E+00  1.215535E-03
  3.200000E+00  1.579766E-01 -8.822197E-07  3.461410E+01  2.445193E-03  3.211528E-03  5.935201E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.625354E+00  1.251523E-03
  3.400000E+00  1.579651E-01 -6.334751E-07  3.461152E+01  2.619426E-03  3.425978E-03  6.046979E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.625328E+00  1.501011E-04
  3.600000E+00  1.579365E-01 -8.098414E-07  3.461095E+01  2.780536E-03  3.636233E-03  6.315491E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.625262E+00 -4.145700E-05
  3.800000E+00  1.576934E-01 -7.266673E-07  3.460764E+01  2.947861E-03  3.828741E-03  6.355635E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.624706E+00  6.777117E-04
  4.000000E+00  1.575793E-01 -8.542371E-07  3.460211E+01  3.125358E-03  3.988144E-03  6.139219E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.624445E+00  6.171096E-05
  4.200000E+00  1.571603E-01 -8.904883E-07  3.459781E+01  3.289312E-03  4.145772E-03  6.079709E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.623484E+00  1.303236E-04
  4.400000E+00  1.573142E-01 -3.379684E-07  3.459426E+01  3.474319E-03  4.332812E-03  6.191281E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.623837E+00 -1.635890E-04
  4.600000E+00  1.572884E-01 -9.835953E-07  3.459170E+01  3.693326E-03  4.511804E-03  6.461285E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.623778E+00 -6.446630E-04
  4.800000E+00  1.574676E-01 -9.001580E-07  3.458708E+01  3.898781E-03  4.672464E-03  6.504192E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.624189E+00 -3.554409E-04
  5.000000E+00  1.571700E-01 -4.632411E-07  3.458034E+01  4.087907E-03  4.818295E-03  6.290677E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.623507E+00 -6.728234E-05
  5.200000E+00  1.567918E-01 -8.605209E-07  3.457480E+01  4.307038E-03  4.958167E-03  6.232781E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.622639E+00  3.448889E-04
  5.400000E+00  1.567091E-01 -7.995647E-07  3.457001E+01  4.535625E-03  5.096812E-03  6.348172E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.622449E+00  3.039314E-04
  5.600000E+00  1.563438E-01 -1.879953E-07  3.456652E+01  4.754608E-03  5.252689E-03  6.620622E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.621609E+00  6.139190E-04
  5.800000E+00  1.560542E-01 -2.533398E-07  3.456067E+01  4.972171E-03  5.428488E-03  6.664424E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.620942E+00  3.128387E-04
  6.000000E+00  1.556553E-01 -3.992036E-07  3.455211E+01  5.186512E-03  5.602354E-03  6.451275E-02  3.900000E+01  1.700000E+01  0.000000E+00  0.000000E+00  1.620023E+00  2.215153E-04
