  2.000000E-01  1.206965E+00  1.220678E+00  1.252879E+00  0.000000E+00
  4.000000E-01  1.207243E+00  1.220753E+00  1.253492E+00  0.000000E+00
  6.000000E-01  1.207057E+00  1.220777E+00  1.253966E+00  0.000000E+00
  8.000000E-01  1.207411E+00  1.220828E+00  1.254295E+00  0.000000E+00
  1.000000E+00  1.207713E+00  1.220892E+00  1.254658E+00  0.000000E+00
  1.200000E+00  1.207822E+00  1.220867E+00  1.254924E+00  0.000000E+00
  1.400000E+00  1.207859E+00  1.220857E+00  1.255002E+00  0.000000E+00
  1.600000E+00  1.207855E+00  1.220767E+00  1.255116E+00  0.000000E+00
  1.800000E+00  1.208046E+00  1.220775E+00  1.255507E+00  0.000000E+00
  2.000000E+00  1.208167E+00  1.220791E+00  1.256033E+00  0.000000E+00
  2.200000E+00  1.208158E+00  1.220736E+00  1.256317E+00  0.000000E+00
  2.400000E+00  1.208236E+00  1.220748E+00  1.256454E+00  0.000000E+00
  2.600000E+00  1.208274E+00  1.220676E+00  1.256480E+00  0.000000E+00
  2.800000E+00  1.208498E+00  1.220691E+00  1.256256E+00  0.000000E+00
  3.000000E+00  1.208891E+00  1.220734E+00  1.256438E+00  0.000000E+00
  3.200000E+00  1.209342E+00  1.220795E+00  1.256616E+00  1.000000E+00
  3.400000E+00  1.209664E+00  1.220828E+00  1.256899E+00  1.000000E+00
  3.600000E+00  1.209704E+00  1.220826E+00  1.257044E+00  1.000000E+00
  3.800000E+00  1.209947E+00  1.220856E+00  1.257166E+00  1.000000E+00
  4.000000E+00  1.209886E+00  1.220826E+00  1.257533E+00  1.000000E+00
  4.200000E+00  1.210191E+00  1.220882E+00  1.257720E+00  1.000000E+00
  4.400000E+00  1.210538E+00  1.220847E+00  1.257911E+00  1.000000E+00
  4.600000E+00  1.210722E+00  1.220886E+00  1.258305E+00  1.000000E+00
  4.800000E+00  1.210741E+00  1.220893E+00  1.257922E+00  2.000000E+00
  5.000000E+00  1.211142E+00  1.220823E+00  1.257992E+00  2.000000E+00
  5.200000E+00  1.211228E+00  1.220849E+00  1.257833E+00  1.000000E+00
  5.400000E+00  1.211290E+00  1.220866E+00  1.257536E+00  1.500000E+00
  5.600000E+00  1.211665E+00  1.220865E+00  1.257497E+00  1.500000E+00
  5.800000E+00  1.212075E+00  1.220882E+00  1.257536E+00  1.250000E+00
  6.000000E+00  1.212705E+00  1.220856E+00  1.257313E+00  1.800000E+00
  6.200000E+00  1.212946E+00  1.220821E+00  1.256829E+00  1.571429E+00
  6.400000E+00  1.213117E+00  1.220872E+00  1.256628E+00  1.416667E+00
  6.600000E+00  1.213225E+00  1.220865E+00  1.256182E+00  1.411765E+00
  6.800000E+00  1.213305E+00  1.220911E+00  1.255973E+00  1.375000E+00
  7.000000E+00  1.213563E+00  1.220893E+00  1.255549E+00  1.357143E+00
  7.200000E+00  1.213778E+00  1.220953E+00  1.254658E+00  1.393939E+00
  7.400000E+00  1.213975E+00  1.220971E+00  1.254155E+00  1.416667E+00
  7.600000E+00  1.213977E+00  1.220928E+00  1.253994E+00  1.452381E+00
  7.800000E+00  1.214301E+00  1.220976E+00  1.253409E+00  1.420000E+00
  8.000000E+00  1.214486E+00  1.220914E+00  1.252904E+00  1.500000E+00
  8.200000E+00  1.215211E+00  1.220956E+00  1.252524E+00  1.537313E+00
  8.400000E+00  1.215660E+00  1.220929E+00  1.252036E+00  1.500000E+00
  8.600000E+00  1.215870E+00  1.220906E+00  1.251095E+00  1.457831E+00
  8.800000E+00  1.216056E+00  1.220907E+00  1.250806E+00  1.484536E+00
  9.000000E+00  1.216009E+00  1.220980E+00  1.249965E+00  1.518182E+00
  9.200000E+00  1.216201E+00  1.221069E+00  1.249186E+00  1.569106E+00
  9.400000E+00  1.216794E+00  1.221101E+00  1.249013E+00  1.600000E+00
  9.600000E+00  1.217195E+00  1.221162E+00  1.248735E+00  1.514970E+00
  9.800000E+00  1.217445E+00  1.221073E+00  1.248213E+00  1.538043E+00
  1.000000E+01  1.217733E+00  1.220918E+00  1.247550E+00  1.592965E+00
  1.020000E+01  1.217907E+00  1.221002E+00  1.247052E+00  1.554656E+00
  1.040000E+01  1.218349E+00  1.220921E+00  1.246993E+00  1.555556E+00
  1.060000E+01  1.218958E+00  1.221059E+00  1.246328E+00  1.525641E+00
  1.080000E+01  1.219510E+00  1.221318E+00  1.245830E+00  1.502655E+00
  1.100000E+01  1.220059E+00  1.221414E+00  1.245701E+00  1.491741E+00
  1.120000E+01  1.221226E+00  1.222307E+00  1.246590E+00  1.473988E+00
  1.140000E+01  1.222113E+00  1.222887E+00  1.247193E+00  1.472822E+00
  1.160000E+01  1.223020E+00  1.223443E+00  1.247672E+00  1.476821E+00
  1.180000E+01  1.223736E+00  1.223811E+00  1.248346E+00  1.469719E+00
  1.200000E+01  1.223966E+00  1.223673E+00  1.248454E+00  1.506565E+00
  1.220000E+01  1.224862E+00  1.224194E+00  1.248766E+00  1.499455E+00
  1.240000E+01  1.225300E+00  1.224014E+00  1.248715E+00  1.502905E+00
  1.260000E+01  1.225657E+00  1.224133E+00  1.248744E+00  1.491837E+00
  1.280000E+01  1.226473E+00  1.224644E+00  1.249563E+00  1.496002E+00
  1.300000E+01  1.227011E+00  1.224660E+00  1.249657E+00  1.486580E+00
  1.320000E+01  1.227627E+00  1.225073E+00  1.250329E+00  1.480037E+00
  1.340000E+01  1.227710E+00  1.225051E+00  1.250936E+00  1.485390E+00
  1.360000E+01  1.227920E+00  1.224699E+00  1.250873E+00  1.485655E+00
  1.380000E+01  1.228346E+00  1.224667E+00  1.251086E+00  1.492759E+00
  1.400000E+01  1.227596E+00  1.223774E+00  1.250567E+00  1.503223E+00
  1.420000E+01  1.227281E+00  1.223180E+00  1.250708E+00  1.501232E+00
  1.440000E+01  1.227335E+00  1.223157E+00  1.250355E+00  1.500462E+00
  1.460000E+01  1.227366E+00  1.222837E+00  1.250253E+00  1.499369E+00
  1.480000E+01  1.227118E+00  1.222310E+00  1.250321E+00  1.486572E+00
  1.500000E+01  1.227416E+00  1.222082E+00  1.250254E+00  1.490566E+00
  1.520000E+01  1.227918E+00  1.222106E+00  1.250168E+00  1.489785E+00
  1.540000E+01  1.228057E+00  1.222023E+00  1.250128E+00  1.502785E+00
  1.560000E+01  1.228002E+00  1.221676E+00  1.250194E+00  1.501250E+00
  1.580000E+01  1.227756E+00  1.220957E+00  1.250317E+00  1.496051E+00
  1.600000E+01  1.227703E+00  1.220695E+00  1.250338E+00  1.497792E+00
  1.620000E+01  1.227423E+00  1.220394E+00  1.249226E+00  1.503100E+00
  1.640000E+01  1.227700E+00  1.220516E+00  1.250069E+00  1.494436E+00
  1.660000E+01  1.226969E+00  1.219798E+00  1.249625E+00  1.494483E+00
  1.680000E+01  1.226390E+00  1.219234E+00  1.250312E+00  1.492079E+00
  1.700000E+01  1.227312E+00  1.220050E+00  1.250394E+00  1.495507E+00
  1.720000E+01  1.226834E+00  1.219675E+00  1.249718E+00  1.497644E+00
  1.740000E+01  1.226868E+00  1.219483E+00  1.249948E+00  1.490428E+00
  1.760000E+01  1.226877E+00  1.219418E+00  1.249938E+00  1.478717E+00
  1.780000E+01  1.227256E+00  1.219561E+00  1.250300E+00  1.481220E+00
  1.800000E+01  1.226533E+00  1.218832E+00  1.249544E+00  1.475144E+00
  1.820000E+01  1.226445E+00  1.218913E+00  1.249513E+00  1.478261E+00
  1.840000E+01  1.226511E+00  1.218879E+00  1.249736E+00  1.487900E+00
  1.860000E+01  1.225894E+00  1.218517E+00  1.249683E+00  1.483284E+00
  1.880000E+01  1.225930E+00  1.218664E+00  1.250187E+00  1.483417E+00
  1.900000E+01  1.225833E+00  1.218802E+00  1.249263E+00  1.480792E+00
  1.920000E+01  1.225791E+00  1.218900E+00  1.249663E+00  1.473930E+00
  1.940000E+01  1.225586E+00  1.218552E+00  1.249713E+00  1.476939E+00
  1.960000E+01  1.225136E+00  1.218107E+00  1.249052E+00  1.478828E+00
  1.980000E+01  1.224310E+00  1.217487E+00  1.248834E+00  1.483526E+00
  2.000000E+01  1.223923E+00  1.217355E+00  1.249216E+00  1.482942E+00
  2.020000E+01  1.224313E+00  1.217562E+00  1.249051E+00  1.484527E+00
  2.040000E+01  1.224475E+00  1.217649E+00  1.249456E+00  1.489930E+00
  2.060000E+01  1.224426E+00  1.217492E+00  1.249076E+00  1.486805E+00
  2.080000E+01  1.223823E+00  1.217268E+00  1.248105E+00  1.487052E+00
  2.100000E+01  1.224337E+00  1.218028E+00  1.248094E+00  1.483235E+00
  2.120000E+01  1.224653E+00  1.217980E+00  1.247858E+00  1.488239E+00
  2.140000E+01  1.224865E+00  1.218743E+00  1.249186E+00  1.491282E+00
  2.160000E+01  1.225352E+00  1.218893E+00  1.249625E+00  1.493028E+00
  2.180000E+01  1.226395E+00  1.219559E+00  1.251106E+00  1.503971E+00
  2.200000E+01  1.226235E+00  1.219513E+00  1.251434E+00  1.503885E+00
  2.220000E+01  1.226162E+00  1.219840E+00  1.252570E+00  1.503309E+00
  2.240000E+01  1.226576E+00  1.219975E+00  1.253870E+00  1.494682E+00
  2.260000E+01  1.226750E+00  1.220030E+00  1.254339E+00  1.500272E+00
  2.280000E+01  1.226566E+00  1.220375E+00  1.255674E+00  1.501557E+00
  2.300000E+01  1.227089E+00  1.221067E+00  1.256615E+00  1.503178E+00
  2.320000E+01  1.227260E+00  1.221607E+00  1.257534E+00  1.503565E+00
  2.340000E+01  1.227487E+00  1.221708E+00  1.257629E+00  1.507917E+00
  2.360000E+01  1.227480E+00  1.222231E+00  1.257876E+00  1.502469E+00
  2.380000E+01  1.227906E+00  1.222423E+00  1.258464E+00  1.500797E+00
  2.400000E+01  1.227353E+00  1.222085E+00  1.259246E+00  1.500927E+00
  2.420000E+01  1.227619E+00  1.222310E+00  1.259522E+00  1.503695E+00
  2.440000E+01  1.227798E+00  1.222787E+00  1.260650E+00  1.498163E+00
  2.460000E+01  1.228262E+00  1.223172E+00  1.261422E+00  1.502163E+00
  2.480000E+01  1.228324E+00  1.223173E+00  1.262598E+00  1.505423E+00
  2.500000E+01  1.227805E+00  1.223420E+00  1.263577E+00  1.504941E+00
  2.520000E+01  1.227856E+00  1.223192E+00  1.264694E+00  1.503891E+00
  2.540000E+01  1.228313E+00  1.223926E+00  1.265590E+00  1.502458E+00
  2.560000E+01  1.228434E+00  1.224086E+00  1.266229E+00  1.506265E+00
  2.580000E+01  1.228448E+00  1.224369E+00  1.266448E+00  1.508946E+00
  2.600000E+01  1.228090E+00  1.224617E+00  1.267606E+00  1.512016E+00
  2.620000E+01  1.227934E+00  1.224675E+00  1.269180E+00  1.513268E+00
  2.640000E+01  1.227835E+00  1.224959E+00  1.269851E+00  1.511185E+00
  2.660000E+01  1.227907E+00  1.225014E+00  1.269611E+00  1.509184E+00
  2.680000E+01  1.228091E+00  1.225495E+00  1.269906E+00  1.508587E+00
  2.700000E+01  1.228169E+00  1.225754E+00  1.269755E+00  1.510157E+00
  2.720000E+01  1.227967E+00  1.225872E+00  1.270443E+00  1.510892E+00
  2.740000E+01  1.227946E+00  1.226586E+00  1.270642E+00  1.513070E+00
  2.760000E+01  1.228274E+00  1.227237E+00  1.271191E+00  1.514682E+00
  2.780000E+01  1.228693E+00  1.227352E+00  1.271406E+00  1.509481E+00
  2.800000E+01  1.228331E+00  1.226900E+00  1.271704E+00  1.509472E+00
  2.820000E+01  1.227504E+00  1.227415E+00  1.272749E+00  1.510143E+00
  2.840000E+01  1.227249E+00  1.227429E+00  1.272734E+00  1.511117E+00
  2.860000E+01  1.227919E+00  1.227690E+00  1.273575E+00  1.511535E+00
  2.880000E+01  1.227760E+00  1.227587E+00  1.273892E+00  1.508768E+00
  2.900000E+01  1.228023E+00  1.227808E+00  1.274085E+00  1.510562E+00
  2.920000E+01  1.227899E+00  1.227928E+00  1.274465E+00  1.507496E+00
  2.940000E+01  1.227018E+00  1.227969E+00  1.274497E+00  1.506423E+00
  2.960000E+01  1.226794E+00  1.228078E+00  1.275907E+00  1.506907E+00
  2.980000E+01  1.227150E+00  1.228214E+00  1.276037E+00  1.510788E+00
  3.000000E+01  1.227319E+00  1.228605E+00  1.277442E+00  1.513540E+00
  2.000000E-01  1.206198E+00  1.220378E+00  1.253635E+00  0.000000E+00
  4.000000E-01  1.206050E+00  1.220407E+00  1.254014E+00  0.000000E+00
  6.000000E-01  1.206093E+00  1.220516E+00  1.254589E+00  0.000000E+00
  8.000000E-01  1.206128E+00  1.220524E+00  1.254789E+00  0.000000E+00
  1.000000E+00  1.206583E+00  1.220539E+00  1.255080E+00  0.000000E+00
  1.200000E+00  1.206474E+00  1.220466E+00  1.255212E+00  0.000000E+00
  1.400000E+00  1.206580E+00  1.220468E+00  1.255349E+00  0.000000E+00
  1.600000E+00  1.206726E+00  1.220461E+00  1.255560E+00  0.000000E+00
  1.800000E+00  1.206866E+00  1.220545E+00  1.255623E+00  0.000000E+00
  2.000000E+00  1.206999E+00  1.220514E+00  1.256027E+00  0.000000E+00
  2.200000E+00  1.207078E+00  1.220532E+00  1.256292E+00  0.000000E+00
  2.400000E+00  1.207086E+00  1.220490E+00  1.256478E+00  0.000000E+00
  2.600000E+00  1.207070E+00  1.220499E+00  1.256321E+00  0.000000E+00
  2.800000E+00  1.207162E+00  1.220458E+00  1.256175E+00  0.000000E+00
  3.000000E+00  1.207735E+00  1.220336E+00  1.256149E+00  0.000000E+00
  3.200000E+00  1.207988E+00  1.220327E+00  1.256273E+00  2.000000E+00
  3.400000E+00  1.208189E+00  1.220379E+00  1.256411E+00  2.000000E+00
  3.600000E+00  1.208426E+00  1.220416E+00  1.256842E+00  2.000000E+00
  3.800000E+00  1.208683E+00  1.220367E+00  1.257057E+00  2.000000E+00
  4.000000E+00  1.208997E+00  1.220431E+00  1.257451E+00  2.000000E+00
  4.200000E+00  1.209701E+00  1.220389E+00  1.257805E+00  1.333333E+00
  4.400000E+00  1.209687E+00  1.220355E+00  1.257961E+00  1.666667E+00
  4.600000E+00  1.209803E+00  1.220324E+00  1.257651E+00  1.666667E+00
  4.800000E+00  1.209988E+00  1.220276E+00  1.257345E+00  2.000000E+00
  5.000000E+00  1.210292E+00  1.220313E+00  1.257315E+00  1.500000E+00
  5.200000E+00  1.210475E+00  1.220373E+00  1.257063E+00  1.500000E+00
  5.400000E+00  1.210899E+00  1.220464E+00  1.256961E+00  1.500000E+00
  5.600000E+00  1.211366E+00  1.220428E+00  1.256719E+00  1.375000E+00
  5.800000E+00  1.211568E+00  1.220412E+00  1.256529E+00  1.300000E+00
  6.000000E+00  1.212179E+00  1.220388E+00  1.256424E+00  1.300000E+00
  6.200000E+00  1.212332E+00  1.220410E+00  1.256109E+00  1.250000E+00
  6.400000E+00  1.212617E+00  1.220420E+00  1.256208E+00  1.384615E+00
  6.600000E+00  1.213220E+00  1.220414E+00  1.255999E+00  1.384615E+00
  6.800000E+00  1.212994E+00  1.220522E+00  1.255163E+00  1.421053E+00
  7.000000E+00  1.213289E+00  1.220543E+00  1.254611E+00  1.409091E+00
  7.200000E+00  1.213851E+00  1.220554E+00  1.254235E+00  1.320000E+00
  7.400000E+00  1.214178E+00  1.220588E+00  1.253649E+00  1.354839E+00
  7.600000E+00  1.214549E+00  1.220638E+00  1.253015E+00  1.468750E+00
  7.800000E+00  1.214892E+00  1.220674E+00  1.252394E+00  1.477273E+00
  8.000000E+00  1.215246E+00  1.220705E+00  1.251256E+00  1.530612E+00
  8.200000E+00  1.215237E+00  1.220639E+00  1.250537E+00  1.509091E+00
  8.400000E+00  1.215495E+00  1.220735E+00  1.250350E+00  1.478873E+00
  8.600000E+00  1.215996E+00  1.220699E+00  1.249958E+00  1.480000E+00
  8.800000E+00  1.216004E+00  1.220666E+00  1.248880E+00  1.466667E+00
  9.000000E+00  1.216457E+00  1.220557E+00  1.248966E+00  1.480000E+00
  9.200000E+00  1.216632E+00  1.220612E+00  1.248158E+00  1.543860E+00
  9.400000E+00  1.216888E+00  1.220590E+00  1.247386E+00  1.585938E+00
  9.600000E+00  1.217197E+00  1.220399E+00  1.247482E+00  1.593103E+00
  9.800000E+00  1.217581E+00  1.220372E+00  1.246869E+00  1.556213E+00
  1.000000E+01  1.218059E+00  1.220334E+00  1.246323E+00  1.565445E+00
  1.020000E+01  1.218537E+00  1.220419E+00  1.245924E+00  1.539749E+00
  1.040000E+01  1.218819E+00  1.220614E+00  1.245808E+00  1.500000E+00
  1.060000E+01  1.219132E+00  1.220825E+00  1.245306E+00  1.488938E+00
  1.080000E+01  1.219770E+00  1.221234E+00  1.245360E+00  1.505882E+00
  1.100000E+01  1.220209E+00  1.221413E+00  1.245630E+00  1.532828E+00
  1.120000E+01  1.220790E+00  1.221583E+00  1.246184E+00  1.541586E+00
  1.140000E+01  1.221678E+00  1.222039E+00  1.246311E+00  1.562072E+00
