 # time: energy:  px:  py:  pz:  baryon number:  charge: strangeness:
  2.000000E-01  2.658045E-01  3.215076E+00  3.749250E+01  2.649879E-01  3.361511E+00  3.969330E+01  2.649355E-01  3.344472E+00  3.939020E+01
  4.000000E-01  2.631658E-01  3.214821E+00  3.749360E+01  2.623691E-01  3.361135E+00  3.969280E+01  2.619544E-01  3.343383E+00  3.937670E+01
  6.000000E-01  2.608733E-01  3.214346E+00  3.749080E+01  2.599016E-01  3.360673E+00  3.969200E+01  2.593518E-01  3.342573E+00  3.936920E+01
  8.000000E-01  2.583444E-01  3.214707E+00  3.750460E+01  2.573516E-01  3.360213E+00  3.969200E+01  2.566918E-01  3.341523E+00  3.935950E+01
  1.000000E+00  2.555690E-01  3.214149E+00  3.750330E+01  2.547491E-01  3.359491E+00  3.969010E+01  2.536131E-01  3.340506E+00  3.935160E+01
  1.200000E+00  2.529123E-01  3.214059E+00  3.751190E+01  2.522043E-01  3.358800E+00  3.968910E+01  2.504755E-01  3.339388E+00  3.934290E+01
  1.400000E+00  2.501359E-01  3.213403E+00  3.751060E+01  2.497935E-01  3.358049E+00  3.968810E+01  2.476514E-01  3.338260E+00  3.933520E+01
  1.600000E+00  2.476585E-01  3.212795E+00  3.751090E+01  2.472554E-01  3.357208E+00  3.968710E+01  2.449738E-01  3.337049E+00  3.932770E+01
  1.800000E+00  2.448072E-01  3.212290E+00  3.751450E+01  2.445885E-01  3.356165E+00  3.968470E+01  2.419844E-01  3.335789E+00  3.931940E+01
  2.000000E+00  2.425684E-01  3.212036E+00  3.752210E+01  2.420641E-01  3.355188E+00  3.968370E+01  2.392289E-01  3.334439E+00  3.930950E+01
  2.200000E+00  2.402472E-01  3.211318E+00  3.752280E+01  2.396443E-01  3.354156E+00  3.968280E+01  2.365337E-01  3.332948E+00  3.929940E+01
  2.400000E+00  2.372360E-01  3.210823E+00  3.752980E+01  2.370563E-01  3.352983E+00  3.968120E+01  2.335051E-01  3.331350E+00  3.929000E+01
  2.600000E+00  2.350619E-01  3.211019E+00  3.754920E+01  2.345015E-01  3.351697E+00  3.967910E+01  2.307927E-01  3.329783E+00  3.928030E+01
  2.800000E+00  2.322847E-01  3.210874E+00  3.756390E+01  2.317030E-01  3.350423E+00  3.967800E+01  2.279231E-01  3.328160E+00  3.927230E+01
  3.000000E+00  2.291463E-01  3.210553E+00  3.757700E+01  2.290948E-01  3.349009E+00  3.967600E+01  2.248115E-01  3.326374E+00  3.926310E+01
  3.200000E+00  2.268125E-01  3.210310E+00  3.759090E+01  2.264562E-01  3.347462E+00  3.967340E+01  2.215987E-01  3.324368E+00  3.925110E+01
  3.400000E+00  2.240803E-01  3.210165E+00  3.760810E+01  2.239408E-01  3.346047E+00  3.967280E+01  2.190866E-01  3.322524E+00  3.924080E+01
  3.600000E+00  2.207071E-01  3.209953E+00  3.762610E+01  2.214500E-01  3.344538E+00  3.967190E+01  2.163446E-01  3.320289E+00  3.922550E+01
  3.800000E+00  2.178947E-01  3.209815E+00  3.764540E+01  2.188837E-01  3.342755E+00  3.966880E+01  2.133994E-01  3.318350E+00  3.921560E+01
  4.000000E+00  2.152602E-01  3.209569E+00  3.766340E+01  2.161985E-01  3.340966E+00  3.966640E+01  2.105880E-01  3.316214E+00  3.920470E+01
  4.200000E+00  2.126245E-01  3.209702E+00  3.768990E+01  2.137490E-01  3.339162E+00  3.966440E+01  2.077092E-01  3.313999E+00  3.919040E+01
  4.400000E+00  2.101166E-01  3.209330E+00  3.770810E+01  2.112232E-01  3.337327E+00  3.966280E+01  2.045874E-01  3.311685E+00  3.917670E+01
  4.600000E+00  2.083574E-01  3.209095E+00  3.772840E+01  2.084985E-01  3.335240E+00  3.965940E+01  2.021220E-01  3.309064E+00  3.916060E+01
  4.800000E+00  2.052519E-01  3.209024E+00  3.775520E+01  2.060415E-01  3.333077E+00  3.965560E+01  1.992359E-01  3.306164E+00  3.913930E+01
  5.000000E+00  2.021679E-01  3.208217E+00  3.776830E+01  2.034485E-01  3.330911E+00  3.965260E+01  1.962947E-01  3.303475E+00  3.912340E+01
  5.200000E+00  1.992190E-01  3.208049E+00  3.779450E+01  2.008452E-01  3.328712E+00  3.964980E+01  1.933930E-01  3.300642E+00  3.910440E+01
  5.400000E+00  1.965823E-01  3.207766E+00  3.781920E+01  1.984418E-01  3.326327E+00  3.964550E+01  1.900983E-01  3.297666E+00  3.908570E+01
  5.600000E+00  1.944983E-01  3.207762E+00  3.784940E+01  1.959232E-01  3.323934E+00  3.964180E+01  1.873956E-01  3.294943E+00  3.907130E+01
  5.800000E+00  1.919883E-01  3.207844E+00  3.788300E+01  1.933588E-01  3.321389E+00  3.963710E+01  1.843878E-01  3.291961E+00  3.905330E+01
  6.000000E+00  1.894932E-01  3.207844E+00  3.791610E+01  1.906864E-01  3.319075E+00  3.963570E+01  1.818051E-01  3.289366E+00  3.904500E+01
  6.200000E+00  1.876487E-01  3.207732E+00  3.794730E+01  1.879010E-01  3.316514E+00  3.963210E+01  1.793869E-01  3.286547E+00  3.902920E+01
  6.400000E+00  1.851603E-01  3.207892E+00  3.798580E+01  1.853962E-01  3.313837E+00  3.962760E+01  1.766312E-01  3.283812E+00  3.901500E+01
  6.600000E+00  1.824512E-01  3.207782E+00  3.802030E+01  1.829360E-01  3.311177E+00  3.962390E+01  1.735888E-01  3.280887E+00  3.900330E+01
  6.800000E+00  1.805555E-01  3.207544E+00  3.805190E+01  1.804727E-01  3.308438E+00  3.961980E+01  1.714769E-01  3.278036E+00  3.899210E+01
  7.000000E+00  1.780847E-01  3.207479E+00  3.808930E+01  1.776395E-01  3.305691E+00  3.961630E+01  1.684657E-01  3.275068E+00  3.897860E+01
  7.200000E+00  1.757781E-01  3.207084E+00  3.812080E+01  1.752739E-01  3.302667E+00  3.961000E+01  1.656124E-01  3.271822E+00  3.896180E+01
  7.400000E+00  1.734314E-01  3.206785E+00  3.815480E+01  1.726153E-01  3.299706E+00  3.960510E+01  1.623983E-01  3.268578E+00  3.894610E+01
  7.600000E+00  1.712279E-01  3.206487E+00  3.818950E+01  1.700054E-01  3.296499E+00  3.959790E+01  1.592249E-01  3.265332E+00  3.893110E+01
  7.800000E+00  1.686778E-01  3.205992E+00  3.822180E+01  1.675760E-01  3.293285E+00  3.959110E+01  1.563538E-01  3.262047E+00  3.891820E+01
  8.000000E+00  1.661677E-01  3.205800E+00  3.826110E+01  1.651483E-01  3.290114E+00  3.958520E+01  1.535147E-01  3.258595E+00  3.889750E+01
  8.200000E+00  1.638921E-01  3.205406E+00  3.829660E+01  1.625738E-01  3.286742E+00  3.957750E+01  1.515125E-01  3.255383E+00  3.888370E+01
  8.400000E+00  1.614814E-01  3.204916E+00  3.833130E+01  1.600594E-01  3.283495E+00  3.957160E+01  1.487851E-01  3.252096E+00  3.887080E+01
  8.600000E+00  1.586910E-01  3.204049E+00  3.835960E+01  1.577175E-01  3.280142E+00  3.956470E+01  1.460783E-01  3.248799E+00  3.885690E+01
  8.800000E+00  1.564985E-01  3.203858E+00  3.840240E+01  1.550651E-01  3.276551E+00  3.955530E+01  1.438236E-01  3.245867E+00  3.885130E+01
  9.000000E+00  1.543457E-01  3.203038E+00  3.843260E+01  1.525602E-01  3.273090E+00  3.954770E+01  1.415673E-01  3.242678E+00  3.884080E+01
  9.200000E+00  1.519760E-01  3.202253E+00  3.846480E+01  1.498900E-01  3.269502E+00  3.953890E+01  1.393035E-01  3.239756E+00  3.883260E+01
  9.400000E+00  1.494972E-01  3.201654E+00  3.850180E+01  1.472767E-01  3.266125E+00  3.953270E+01  1.365484E-01  3.236819E+00  3.882620E+01
  9.600000E+00  1.472786E-01  3.200763E+00  3.853260E+01  1.451486E-01  3.262463E+00  3.952300E+01  1.343680E-01  3.233650E+00  3.881370E+01
  9.800000E+00  1.450833E-01  3.200070E+00  3.856830E+01  1.428836E-01  3.258984E+00  3.951560E+01  1.320301E-01  3.230886E+00  3.881080E+01
  1.000000E+01  1.425914E-01  3.199266E+00  3.860290E+01  1.401390E-01  3.255531E+00  3.950890E+01  1.295758E-01  3.227944E+00  3.880440E+01
  1.020000E+01  1.401236E-01  3.198276E+00  3.863370E+01  1.379062E-01  3.252058E+00  3.950120E+01  1.273315E-01  3.225518E+00  3.880280E+01
  1.040000E+01  1.374838E-01  3.197043E+00  3.866000E+01  1.357667E-01  3.248405E+00  3.949160E+01  1.250438E-01  3.222562E+00  3.879530E+01
  1.060000E+01  1.349610E-01  3.195798E+00  3.868620E+01  1.333790E-01  3.245025E+00  3.948510E+01  1.226560E-01  3.219726E+00  3.878800E+01
  1.080000E+01  1.326172E-01  3.194450E+00  3.870990E+01  1.312822E-01  3.241450E+00  3.947510E+01  1.205380E-01  3.216976E+00  3.878210E+01
  1.100000E+01  1.303670E-01  3.192825E+00  3.872780E+01  1.289555E-01  3.238071E+00  3.946640E+01  1.186397E-01  3.214482E+00  3.877840E+01
  1.120000E+01  1.289003E-01  3.191017E+00  3.873940E+01  1.276496E-01  3.234485E+00  3.945040E+01  1.176170E-01  3.211483E+00  3.876040E+01
  1.140000E+01  1.275663E-01  3.188965E+00  3.874390E+01  1.264497E-01  3.230908E+00  3.943310E+01  1.166908E-01  3.208447E+00  3.873420E+01
  1.160000E+01  1.272997E-01  3.186818E+00  3.874320E+01  1.263106E-01  3.226960E+00  3.940420E+01  1.167167E-01  3.204907E+00  3.869390E+01
  1.180000E+01  1.276998E-01  3.184194E+00  3.872710E+01  1.266030E-01  3.223124E+00  3.937060E+01  1.179601E-01  3.201506E+00  3.864740E+01
  1.200000E+01  1.285301E-01  3.181526E+00  3.870690E+01  1.271040E-01  3.219357E+00  3.933410E+01  1.203417E-01  3.198079E+00  3.859410E+01
  1.220000E+01  1.299394E-01  3.178940E+00  3.868350E+01  1.281293E-01  3.215545E+00  3.929210E+01  1.234281E-01  3.194713E+00  3.852890E+01
  1.240000E+01  1.314748E-01  3.175914E+00  3.864530E+01  1.296352E-01  3.211743E+00  3.924360E+01  1.275253E-01  3.191186E+00  3.845000E+01
  1.260000E+01  1.328982E-01  3.173297E+00  3.861290E+01  1.310971E-01  3.208090E+00  3.919480E+01  1.331141E-01  3.187902E+00  3.835930E+01
  1.280000E+01  1.350644E-01  3.170623E+00  3.857640E+01  1.324328E-01  3.204498E+00  3.914450E+01  1.396345E-01  3.184536E+00  3.824990E+01
  1.300000E+01  1.372996E-01  3.167625E+00  3.852890E+01  1.341640E-01  3.200977E+00  3.909090E+01  1.466404E-01  3.180998E+00  3.812480E+01
  1.320000E+01  1.389410E-01  3.164500E+00  3.848120E+01  1.353599E-01  3.197612E+00  3.904250E+01  1.541809E-01  3.177851E+00  3.800110E+01
  1.340000E+01  1.401700E-01  3.161704E+00  3.843980E+01  1.364479E-01  3.194356E+00  3.899500E+01  1.612450E-01  3.175345E+00  3.787870E+01
  1.360000E+01  1.415169E-01  3.158767E+00  3.839490E+01  1.377074E-01  3.191015E+00  3.894570E+01  1.694770E-01  3.172621E+00  3.773980E+01
  1.380000E+01  1.427568E-01  3.155743E+00  3.834830E+01  1.384403E-01  3.187824E+00  3.889980E+01  1.776533E-01  3.170480E+00  3.759470E+01
  1.400000E+01  1.439485E-01  3.152746E+00  3.830390E+01  1.390577E-01  3.184857E+00  3.885840E+01  1.858414E-01  3.168341E+00  3.743960E+01
  1.420000E+01  1.443758E-01  3.149961E+00  3.827260E+01  1.389674E-01  3.181745E+00  3.882320E+01  1.941157E-01  3.166410E+00  3.729220E+01
  1.440000E+01  1.445384E-01  3.147461E+00  3.824690E+01  1.388358E-01  3.178760E+00  3.878900E+01  2.027291E-01  3.164919E+00  3.713090E+01
  1.460000E+01  1.447832E-01  3.144516E+00  3.820990E+01  1.387372E-01  3.175851E+00  3.875450E+01  2.110317E-01  3.163374E+00  3.696340E+01
  1.480000E+01  1.442185E-01  3.141380E+00  3.817920E+01  1.379638E-01  3.172807E+00  3.872850E+01  2.184544E-01  3.162132E+00  3.681070E+01
  1.500000E+01  1.436381E-01  3.138599E+00  3.815580E+01  1.369719E-01  3.169834E+00  3.870300E+01  2.256541E-01  3.161214E+00  3.664840E+01
  1.520000E+01  1.435440E-01  3.135684E+00  3.812940E+01  1.360122E-01  3.167176E+00  3.868270E+01  2.333423E-01  3.160626E+00  3.648570E+01
  1.540000E+01  1.433406E-01  3.132813E+00  3.810400E+01  1.353666E-01  3.164381E+00  3.865990E+01  2.410555E-01  3.159959E+00  3.631150E+01
  1.560000E+01  1.422914E-01  3.129982E+00  3.808410E+01  1.342130E-01  3.161653E+00  3.864320E+01  2.476351E-01  3.159996E+00  3.615230E+01
  1.580000E+01  1.417626E-01  3.127047E+00  3.806090E+01  1.332120E-01  3.159110E+00  3.862750E+01  2.543797E-01  3.159764E+00  3.598760E+01
  1.600000E+01  1.411299E-01  3.124291E+00  3.804510E+01  1.319227E-01  3.156511E+00  3.861520E+01  2.604039E-01  3.159417E+00  3.582660E+01
  1.620000E+01  1.412392E-01  3.121577E+00  3.802670E+01  1.305777E-01  3.154204E+00  3.860470E+01  2.656978E-01  3.159052E+00  3.567360E+01
  1.640000E+01  1.407200E-01  3.119087E+00  3.801200E+01  1.292764E-01  3.152043E+00  3.859520E+01  2.707419E-01  3.159308E+00  3.551200E+01
  1.660000E+01  1.400345E-01  3.116596E+00  3.799650E+01  1.279639E-01  3.149974E+00  3.858660E+01  2.754213E-01  3.159368E+00  3.534990E+01
  1.680000E+01  1.393617E-01  3.114033E+00  3.797730E+01  1.267875E-01  3.148093E+00  3.857910E+01  2.799565E-01  3.159772E+00  3.518760E+01
  1.700000E+01  1.386841E-01  3.111766E+00  3.796490E+01  1.254964E-01  3.146286E+00  3.857360E+01  2.841856E-01  3.160167E+00  3.503420E+01
  1.720000E+01  1.384923E-01  3.109574E+00  3.794850E+01  1.241485E-01  3.144987E+00  3.857090E+01  2.876084E-01  3.160834E+00  3.488680E+01
